Property_ID,City,State,Price,Size_in_Sqft,Owner_Verified,Legal_Issues,Fraud_Type,Property_Status,Listing_Age_Days,Transaction_Type,Seller_Type,Previous_Ownerships,Building_Age,Amenities_Available,Government_Approval_Status,Disputed_Ownership_Claims,Property_Tax_Paid_Status,Mortgage_Status,Listed_vs_Market_Price_Difference(%),Number_of_Complaints_Filed,Agent_Rating,Fraud_Probability_Score
PROP76962,Delhi,Karnataka,10389553,4504,No,No,Title Fraud,For Rent,2222,Loan,Broker,3,6,No,Pending,Yes,Not Paid,No Loan,21.210820032094098,4,4.6,0.07
PROP76963,Bangalore,Telangana,43478660,8553,No,No,Illegal Construction,For Sale,262,Cash,Real Estate Agency,5,48,Yes,Rejected,No,Not Paid,No Loan,12.646660097192317,9,3.2,0.56
PROP76964,Kolkata,Karnataka,72897215,8788,No,Yes,Title Fraud,For Sale,2391,Cash,Broker,3,8,No,Pending,Yes,Not Paid,Loan Cleared,44.320682187925044,2,4.0,0.37
PROP76965,Mumbai,West Bengal,10133972,7261,Yes,No,Fake Documents,Sold,1927,Loan,Broker,2,64,No,Rejected,Yes,Pending,Mortgaged,-13.818803048579351,4,1.7,0.45
PROP76966,Ahmedabad,Telangana,34704067,8869,Yes,Yes,Fake Documents,For Rent,2758,Loan,Individual,4,13,No,Approved,Yes,Pending,Mortgaged,33.14124344496872,3,2.0,0.64
PROP76967,Hyderabad,Telangana,73610404,7362,No,No,Legitimate,For Sale,100,Loan,Real Estate Agency,2,75,Yes,Rejected,Yes,Pending,Loan Cleared,-13.591630201967984,10,2.2,0.23
PROP76968,Hyderabad,Maharashtra,17507563,5302,No,No,Illegal Construction,Under Dispute,3587,Installments,Broker,4,11,No,Approved,Yes,Paid,No Loan,5.9383265230595335,0,2.6,0.66
PROP76969,Chennai,Maharashtra,14603020,8505,Yes,Yes,Fake Documents,Under Dispute,258,Installments,Real Estate Agency,0,29,No,Rejected,Yes,Pending,No Loan,28.82523106752579,2,1.7,0.81
PROP76970,Pune,Maharashtra,84329264,7473,No,Yes,Title Fraud,Under Dispute,2942,Loan,Real Estate Agency,3,28,No,Pending,Yes,Paid,Loan Cleared,-11.636015524775397,5,4.5,0.19
PROP76971,Chennai,Tamil Nadu,31334183,2061,No,No,Legitimate,Sold,481,Installments,Individual,0,31,No,Approved,Yes,Paid,No Loan,-5.714290796065196,2,3.4,0.98
PROP76972,Mumbai,Maharashtra,48832237,4708,Yes,No,Legitimate,Sold,1882,Installments,Individual,5,19,Yes,Pending,Yes,Pending,Loan Cleared,17.76132058864369,7,4.6,0.15
PROP76973,Delhi,Telangana,66097838,1805,Yes,Yes,Fake Documents,Verified,3467,Loan,Real Estate Agency,0,59,No,Pending,No,Pending,Loan Cleared,-0.08988288263949684,7,1.6,0.17
PROP76974,Kolkata,Maharashtra,16597441,9248,No,No,Overpricing,For Rent,1501,Installments,Broker,3,55,Yes,Rejected,No,Pending,Mortgaged,44.37728066356112,1,1.8,0.08
PROP76975,Chennai,Telangana,26442218,7023,No,No,Illegal Construction,Sold,423,Installments,Broker,3,88,No,Approved,Yes,Not Paid,No Loan,44.43430202932011,3,2.9,0.74
PROP76976,Bangalore,Tamil Nadu,23862445,4955,Yes,Yes,Overpricing,For Sale,277,Installments,Broker,1,97,Yes,Approved,No,Paid,No Loan,9.741505660717923,2,4.9,0.97
PROP76977,Pune,Telangana,61713457,3426,No,Yes,Legitimate,For Sale,3426,Loan,Individual,5,81,Yes,Pending,Yes,Not Paid,Loan Cleared,-15.278542377403276,8,2.2,0.93
PROP76978,Kolkata,Tamil Nadu,64489362,1824,No,Yes,Legitimate,Sold,2840,Loan,Individual,4,56,Yes,Pending,Yes,Not Paid,Mortgaged,40.69807557788588,9,1.0,0.83
PROP76979,Delhi,West Bengal,44520314,4682,No,Yes,Duplicate Listing,For Rent,3185,Loan,Broker,0,75,No,Approved,No,Pending,Mortgaged,48.92065454165176,3,4.9,0.12
PROP76980,Ahmedabad,Gujarat,61110338,6952,No,No,Legitimate,Under Dispute,2825,Loan,Broker,3,92,Yes,Rejected,No,Paid,Mortgaged,-18.934970965844492,5,4.7,0.88
PROP76981,Ahmedabad,Telangana,54665277,5333,No,Yes,Title Fraud,Verified,851,Loan,Individual,3,36,Yes,Pending,Yes,Not Paid,Loan Cleared,13.891137409604937,9,3.1,0.02
PROP76982,Pune,West Bengal,24394998,6718,No,No,Fake Documents,For Rent,2181,Cash,Individual,3,38,Yes,Approved,Yes,Pending,No Loan,34.81097220548143,8,4.3,0.15
PROP76983,Hyderabad,Delhi,27479581,7538,No,Yes,Title Fraud,Sold,247,Installments,Individual,4,28,Yes,Rejected,Yes,Not Paid,No Loan,31.265629681278384,8,2.1,0.25
PROP76984,Chennai,Tamil Nadu,57854872,2936,No,Yes,Duplicate Listing,Sold,2082,Installments,Real Estate Agency,5,95,Yes,Pending,No,Not Paid,No Loan,-16.348257599117094,1,2.5,0.96
PROP76985,Bangalore,Maharashtra,87597853,4344,Yes,No,Fake Documents,For Rent,898,Loan,Broker,4,5,No,Rejected,No,Paid,Loan Cleared,11.966999189168824,5,2.9,0.65
PROP76986,Delhi,Maharashtra,52762772,1162,Yes,No,Overpricing,Verified,1478,Cash,Real Estate Agency,3,74,Yes,Approved,No,Not Paid,Mortgaged,33.90339189982131,5,2.3,0.06
PROP76987,Kolkata,Telangana,82601389,6953,Yes,No,Overpricing,For Rent,2074,Loan,Real Estate Agency,1,38,Yes,Approved,Yes,Not Paid,Loan Cleared,28.729540439297203,4,4.0,0.84
PROP76988,Chennai,Karnataka,56164747,5056,No,No,Illegal Construction,For Rent,2533,Installments,Real Estate Agency,3,17,Yes,Pending,Yes,Not Paid,No Loan,32.84891592586866,0,3.4,0.05
PROP76989,Delhi,Gujarat,45183884,6783,Yes,Yes,Fake Documents,Verified,3005,Cash,Broker,2,49,No,Rejected,No,Pending,Mortgaged,14.154003037377024,3,4.4,0.85
PROP76990,Pune,Maharashtra,580292,4508,No,No,Fake Documents,Verified,70,Installments,Broker,0,73,No,Pending,Yes,Not Paid,Loan Cleared,-19.85911088903243,5,2.8,0.1
PROP76991,Chennai,Tamil Nadu,24342985,8314,No,No,Duplicate Listing,For Sale,3214,Loan,Individual,2,98,Yes,Approved,Yes,Pending,Loan Cleared,2.084938869860679,1,1.3,0.95
PROP76992,Ahmedabad,Gujarat,79753123,4291,Yes,No,Legitimate,For Rent,2347,Loan,Individual,2,92,Yes,Approved,No,Paid,No Loan,28.291333037121262,5,4.2,0.9
PROP76993,Bangalore,Gujarat,5979881,6926,Yes,Yes,Legitimate,Sold,175,Cash,Real Estate Agency,5,39,No,Pending,No,Not Paid,No Loan,20.83508516512795,1,2.5,0.72
PROP76994,Pune,West Bengal,39961237,2598,No,No,Legitimate,Under Dispute,175,Loan,Individual,2,69,No,Approved,No,Not Paid,Mortgaged,-0.26069119892873616,5,5.0,0.24
PROP76995,Delhi,Telangana,40924715,7681,Yes,No,Title Fraud,For Sale,1702,Cash,Individual,5,67,Yes,Pending,No,Pending,No Loan,2.408097340227229,8,1.1,0.35
PROP76996,Pune,Telangana,41804841,6580,Yes,No,Title Fraud,For Rent,559,Cash,Individual,1,74,Yes,Pending,Yes,Pending,No Loan,-10.676125988320786,3,2.0,0.57
PROP76997,Hyderabad,Maharashtra,41265131,9224,Yes,No,Duplicate Listing,Verified,1862,Loan,Broker,2,69,Yes,Approved,Yes,Paid,Mortgaged,-8.183370558822524,2,2.2,0.96
PROP76998,Chennai,Tamil Nadu,69159573,3999,Yes,Yes,Fake Documents,For Rent,229,Loan,Real Estate Agency,0,35,No,Pending,Yes,Pending,Loan Cleared,1.441802887601579,3,2.7,0.31
PROP76999,Chennai,Karnataka,14781243,7406,Yes,Yes,Title Fraud,Sold,2467,Loan,Real Estate Agency,5,82,No,Pending,Yes,Pending,Mortgaged,44.36903261483579,0,2.9,0.83
PROP77000,Ahmedabad,Maharashtra,82759571,8671,No,Yes,Duplicate Listing,For Sale,767,Loan,Individual,3,36,Yes,Approved,No,Pending,Loan Cleared,6.447095797103081,0,1.1,0.94
PROP77001,Ahmedabad,Karnataka,88733427,8351,Yes,Yes,Title Fraud,For Sale,3328,Loan,Broker,1,48,Yes,Pending,No,Pending,Mortgaged,14.960866240718666,7,2.9,0.93
PROP77002,Hyderabad,Tamil Nadu,77771965,550,No,Yes,Legitimate,Under Dispute,1860,Loan,Broker,0,83,No,Pending,No,Paid,No Loan,13.539368090753484,1,2.7,0.16
PROP77003,Kolkata,Maharashtra,78014004,7793,Yes,Yes,Fake Documents,For Rent,3586,Installments,Real Estate Agency,5,76,Yes,Pending,Yes,Not Paid,No Loan,43.903186705037605,9,3.7,0.1
PROP77004,Kolkata,West Bengal,9682245,6998,No,Yes,Title Fraud,Sold,300,Installments,Broker,1,3,Yes,Rejected,No,Paid,Loan Cleared,33.94727924626412,6,4.7,0.9
PROP77005,Mumbai,Tamil Nadu,20433328,9536,Yes,No,Title Fraud,Sold,1914,Installments,Individual,2,59,No,Rejected,Yes,Not Paid,Loan Cleared,46.22996492951981,1,1.3,0.33
PROP77006,Delhi,Maharashtra,15934561,3478,No,No,Illegal Construction,Sold,1785,Installments,Broker,4,96,No,Rejected,No,Not Paid,No Loan,24.46516264815216,3,1.2,0.83
PROP77007,Pune,West Bengal,48894995,870,Yes,Yes,Title Fraud,For Rent,842,Cash,Broker,5,82,Yes,Pending,Yes,Paid,Mortgaged,-2.114129330484424,10,2.5,0.81
PROP77008,Ahmedabad,Maharashtra,8059915,1038,Yes,No,Title Fraud,Under Dispute,589,Installments,Real Estate Agency,3,88,Yes,Rejected,Yes,Paid,No Loan,6.012030256977226,1,4.1,0.84
PROP77009,Pune,Gujarat,30179522,3204,Yes,No,Duplicate Listing,Sold,2122,Cash,Broker,0,61,No,Rejected,No,Pending,Loan Cleared,-2.8474430417426433,5,2.7,0.94
PROP77010,Mumbai,Tamil Nadu,29367639,5395,No,No,Duplicate Listing,Verified,1063,Cash,Individual,5,26,Yes,Rejected,No,Paid,Loan Cleared,42.22285905217577,3,2.3,0.89
PROP77011,Chennai,Tamil Nadu,86092610,1213,Yes,No,Fake Documents,Verified,3032,Cash,Individual,5,32,No,Approved,No,Paid,Loan Cleared,-1.8916017562386322,7,1.7,0.94
PROP77012,Hyderabad,Telangana,71438226,1968,No,Yes,Legitimate,Sold,3083,Cash,Broker,1,53,Yes,Rejected,No,Paid,No Loan,-2.084013477069476,4,4.5,0.95
PROP77013,Mumbai,Gujarat,33407723,8513,Yes,Yes,Fake Documents,Sold,302,Cash,Real Estate Agency,2,8,No,Approved,No,Not Paid,No Loan,1.0834433919770134,7,1.3,0.21
PROP77014,Pune,Maharashtra,96277797,1947,No,No,Fake Documents,Verified,24,Installments,Real Estate Agency,1,14,No,Pending,Yes,Paid,Loan Cleared,49.61177314685591,10,4.3,0.0
PROP77015,Hyderabad,Tamil Nadu,55523468,3969,Yes,Yes,Illegal Construction,For Rent,2245,Cash,Broker,4,38,Yes,Pending,Yes,Not Paid,Loan Cleared,-9.107696676249024,8,1.5,0.87
PROP77016,Chennai,Karnataka,5562336,1415,Yes,No,Title Fraud,Under Dispute,3038,Cash,Broker,2,43,No,Pending,Yes,Not Paid,Mortgaged,-18.534383868948872,7,2.2,0.18
PROP77017,Bangalore,West Bengal,57808798,963,No,Yes,Title Fraud,Under Dispute,979,Loan,Individual,3,61,Yes,Approved,No,Pending,Loan Cleared,-16.789045252940603,3,3.3,0.87
PROP77018,Chennai,Maharashtra,12179150,6307,Yes,Yes,Illegal Construction,Sold,2249,Loan,Individual,5,20,Yes,Approved,No,Paid,Loan Cleared,11.950506140832381,10,4.6,0.31
PROP77019,Ahmedabad,Karnataka,29021664,7979,No,Yes,Illegal Construction,Verified,1659,Loan,Individual,2,5,Yes,Rejected,No,Paid,Loan Cleared,15.24069098299212,7,2.8,0.52
PROP77020,Delhi,Maharashtra,29831719,866,No,Yes,Legitimate,Verified,652,Cash,Real Estate Agency,1,95,Yes,Approved,No,Paid,Loan Cleared,-11.723251488987525,8,3.4,1.0
PROP77021,Hyderabad,Delhi,93794508,4749,No,Yes,Duplicate Listing,Sold,2635,Installments,Broker,1,23,No,Rejected,No,Paid,No Loan,33.43608698596288,10,1.5,0.32
PROP77022,Pune,West Bengal,61501990,3507,Yes,No,Illegal Construction,For Rent,984,Installments,Broker,0,24,Yes,Approved,No,Pending,Mortgaged,33.70027816469036,8,4.5,0.97
PROP77023,Delhi,Maharashtra,16893516,7109,Yes,No,Illegal Construction,Verified,1442,Installments,Real Estate Agency,0,73,No,Pending,Yes,Not Paid,No Loan,-1.3415553584571498,1,4.0,0.5
PROP77024,Mumbai,Karnataka,76391858,9339,Yes,Yes,Overpricing,Under Dispute,1628,Installments,Individual,1,59,No,Approved,No,Paid,No Loan,27.216740512791574,0,1.1,0.97
PROP77025,Hyderabad,Delhi,25192833,4044,No,No,Illegal Construction,Under Dispute,389,Cash,Individual,5,90,No,Pending,No,Paid,Mortgaged,11.177037423544078,6,2.0,0.11
PROP77026,Ahmedabad,Tamil Nadu,17316332,6044,Yes,No,Illegal Construction,Verified,1179,Loan,Broker,3,58,No,Pending,Yes,Pending,No Loan,27.042371364508135,10,4.7,0.06
PROP77027,Delhi,Delhi,95663938,8867,No,Yes,Title Fraud,Under Dispute,1426,Cash,Individual,4,30,No,Rejected,Yes,Paid,No Loan,-8.784597467455052,9,4.6,0.86
PROP77028,Hyderabad,Maharashtra,20837327,1877,No,No,Fake Documents,Under Dispute,82,Loan,Broker,3,5,Yes,Approved,Yes,Pending,Loan Cleared,32.46467878105942,9,2.3,0.83
PROP77029,Hyderabad,Maharashtra,17864723,9433,Yes,No,Title Fraud,For Sale,3427,Installments,Real Estate Agency,2,72,Yes,Approved,Yes,Not Paid,Loan Cleared,20.18587332053555,10,2.7,0.57
PROP77030,Delhi,Telangana,91343900,3917,Yes,Yes,Title Fraud,Verified,2095,Installments,Real Estate Agency,0,74,Yes,Pending,No,Not Paid,Loan Cleared,-2.735631010199544,5,1.7,0.49
PROP77031,Mumbai,Tamil Nadu,83033206,806,Yes,Yes,Overpricing,For Sale,3480,Cash,Individual,2,42,Yes,Pending,No,Pending,Loan Cleared,40.33006502922311,0,2.6,0.69
PROP77032,Delhi,Telangana,99576652,4447,No,No,Duplicate Listing,Under Dispute,1908,Installments,Real Estate Agency,3,14,Yes,Pending,No,Not Paid,No Loan,9.573335692538027,4,1.6,0.76
PROP77033,Delhi,Tamil Nadu,65182730,1013,Yes,Yes,Fake Documents,Verified,793,Installments,Broker,0,33,No,Pending,Yes,Not Paid,Loan Cleared,-7.515227001091434,9,3.2,0.3
PROP77034,Ahmedabad,Tamil Nadu,69429977,7564,Yes,Yes,Legitimate,For Sale,334,Installments,Individual,1,36,Yes,Approved,No,Not Paid,Mortgaged,38.94140060888041,4,3.7,0.33
PROP77035,Delhi,Delhi,33190964,3871,No,No,Fake Documents,For Rent,1645,Loan,Individual,5,100,Yes,Rejected,Yes,Paid,No Loan,-10.659128419808248,10,2.1,0.42
PROP77036,Pune,Gujarat,87157445,9564,No,No,Duplicate Listing,For Rent,2324,Installments,Individual,2,92,No,Approved,Yes,Paid,No Loan,-17.00037272172186,5,2.9,0.39
PROP77037,Pune,Delhi,61113271,7360,No,Yes,Title Fraud,Under Dispute,880,Cash,Real Estate Agency,5,80,Yes,Rejected,No,Pending,No Loan,12.810662179347574,9,3.4,0.48
PROP77038,Pune,Telangana,94019857,9921,Yes,Yes,Duplicate Listing,Sold,1045,Loan,Broker,1,45,Yes,Rejected,Yes,Not Paid,Loan Cleared,28.79877251926154,9,3.8,0.32
PROP77039,Pune,Maharashtra,40843149,1037,Yes,Yes,Illegal Construction,Sold,1414,Cash,Individual,4,88,Yes,Pending,Yes,Pending,No Loan,-0.6450273185301221,7,4.2,0.09
PROP77040,Chennai,Maharashtra,92180755,4073,Yes,No,Duplicate Listing,For Sale,739,Cash,Real Estate Agency,5,5,Yes,Approved,Yes,Pending,Loan Cleared,12.403095928182509,9,5.0,0.5
PROP77041,Pune,West Bengal,96566656,3266,Yes,Yes,Illegal Construction,For Rent,1439,Installments,Broker,0,95,Yes,Rejected,No,Pending,No Loan,-10.783346124264238,6,3.8,0.21
PROP77042,Delhi,West Bengal,19061611,6474,No,No,Illegal Construction,For Sale,635,Installments,Real Estate Agency,3,93,Yes,Rejected,No,Pending,Loan Cleared,23.51175834169745,10,4.8,0.74
PROP77043,Pune,Gujarat,48562754,680,Yes,No,Illegal Construction,For Sale,2471,Cash,Broker,5,4,No,Pending,No,Paid,No Loan,46.25386909900678,6,1.1,0.5
PROP77044,Ahmedabad,Delhi,4633966,2411,Yes,Yes,Duplicate Listing,Verified,2575,Loan,Individual,2,37,Yes,Rejected,Yes,Pending,No Loan,10.326984403602626,6,3.4,0.75
PROP77045,Hyderabad,Tamil Nadu,84542824,7568,Yes,No,Illegal Construction,Verified,1872,Cash,Individual,5,33,Yes,Rejected,No,Pending,No Loan,49.42112265001508,6,1.3,0.06
PROP77046,Delhi,Telangana,94399848,6974,No,Yes,Duplicate Listing,For Rent,3493,Cash,Individual,0,100,Yes,Approved,No,Not Paid,Mortgaged,4.8723953992528415,9,1.7,0.38
PROP77047,Pune,Delhi,1137589,2511,Yes,No,Legitimate,For Rent,1211,Loan,Real Estate Agency,5,64,No,Pending,No,Paid,Mortgaged,12.042806500665513,10,3.0,0.32
PROP77048,Ahmedabad,Karnataka,38562884,7771,Yes,No,Legitimate,For Rent,3078,Loan,Broker,0,92,Yes,Approved,No,Paid,No Loan,30.325762859977374,0,4.8,0.13
PROP77049,Chennai,Tamil Nadu,90497586,2832,Yes,Yes,Duplicate Listing,For Rent,1152,Installments,Broker,0,63,Yes,Approved,Yes,Pending,Mortgaged,-12.230114076105892,1,2.2,0.98
PROP77050,Kolkata,Gujarat,3944980,4888,Yes,Yes,Title Fraud,For Rent,1904,Installments,Broker,5,83,No,Approved,No,Paid,No Loan,18.406882933043676,0,1.2,0.08
PROP77051,Pune,Tamil Nadu,73604053,8371,Yes,Yes,Title Fraud,For Rent,385,Cash,Real Estate Agency,4,89,Yes,Approved,No,Not Paid,No Loan,6.221015233818523,7,3.3,0.07
PROP77052,Hyderabad,Gujarat,42153087,3921,No,Yes,Title Fraud,For Sale,536,Loan,Individual,3,76,Yes,Pending,Yes,Not Paid,Mortgaged,-18.57945213974277,5,2.0,0.69
PROP77053,Ahmedabad,Delhi,93120507,3493,No,No,Overpricing,For Rent,1606,Installments,Individual,4,49,No,Pending,No,Pending,Mortgaged,-3.272649324136246,7,4.1,0.5
PROP77054,Bangalore,Telangana,27861413,8779,No,Yes,Title Fraud,Under Dispute,1691,Loan,Real Estate Agency,4,51,No,Rejected,No,Paid,No Loan,47.620031653961846,4,1.8,0.43
PROP77055,Ahmedabad,Maharashtra,80465047,7625,No,No,Title Fraud,Sold,1648,Loan,Broker,3,5,Yes,Pending,No,Not Paid,No Loan,42.5048112334384,10,1.5,0.02
PROP77056,Delhi,Maharashtra,91182907,6769,No,Yes,Fake Documents,Sold,386,Cash,Broker,3,94,Yes,Pending,No,Paid,Loan Cleared,8.685299714436603,8,3.5,0.94
PROP77057,Pune,West Bengal,42786327,5814,Yes,Yes,Overpricing,Under Dispute,2771,Cash,Broker,5,80,Yes,Approved,Yes,Paid,No Loan,21.505755634327812,5,4.0,0.3
PROP77058,Bangalore,Delhi,85143488,2151,Yes,No,Duplicate Listing,For Sale,2837,Loan,Broker,0,67,No,Rejected,Yes,Not Paid,Loan Cleared,-5.57529645605184,9,4.4,0.13
PROP77059,Chennai,Karnataka,1093689,8625,Yes,Yes,Title Fraud,Verified,1348,Installments,Real Estate Agency,5,54,No,Approved,No,Not Paid,No Loan,17.055064983773548,4,2.8,0.81
PROP77060,Delhi,Maharashtra,51675262,2299,No,Yes,Illegal Construction,Verified,3254,Cash,Broker,5,36,Yes,Pending,Yes,Paid,Mortgaged,26.841570438478442,7,1.1,0.37
PROP77061,Delhi,Gujarat,54450605,4435,Yes,No,Overpricing,Under Dispute,270,Loan,Individual,3,86,No,Pending,Yes,Pending,Mortgaged,-17.4632718781605,4,2.7,0.57
PROP77062,Pune,Gujarat,46541820,9745,Yes,Yes,Title Fraud,Under Dispute,1477,Installments,Broker,1,27,No,Pending,Yes,Not Paid,No Loan,29.43733927243025,0,5.0,0.26
PROP77063,Hyderabad,Delhi,67000150,1867,Yes,No,Fake Documents,Sold,807,Loan,Individual,1,14,Yes,Rejected,Yes,Pending,Mortgaged,-0.858620924025427,1,4.3,0.47
PROP77064,Delhi,Telangana,14856005,5900,No,Yes,Duplicate Listing,For Rent,247,Installments,Broker,2,46,Yes,Rejected,Yes,Not Paid,Mortgaged,30.51323945094518,3,3.9,0.78
PROP77065,Mumbai,Gujarat,39929510,7241,No,Yes,Duplicate Listing,Sold,2435,Cash,Individual,5,7,Yes,Pending,Yes,Not Paid,Loan Cleared,40.376012148389684,10,2.1,0.76
PROP77066,Kolkata,Tamil Nadu,67525631,943,No,Yes,Duplicate Listing,For Rent,1096,Installments,Individual,1,38,No,Rejected,Yes,Pending,No Loan,44.19346250022268,6,3.6,0.53
PROP77067,Pune,Tamil Nadu,86318715,7265,No,No,Title Fraud,Sold,824,Loan,Real Estate Agency,3,6,No,Approved,Yes,Pending,Loan Cleared,14.359095374497954,7,3.6,0.24
PROP77068,Chennai,West Bengal,76068327,1154,Yes,Yes,Overpricing,Under Dispute,10,Loan,Broker,4,94,Yes,Rejected,No,Pending,No Loan,18.219855132217447,7,3.4,0.03
PROP77069,Hyderabad,Tamil Nadu,50206555,6365,No,No,Illegal Construction,Under Dispute,3209,Loan,Individual,5,89,No,Pending,No,Not Paid,Mortgaged,-14.370542460043918,6,3.1,0.41
PROP77070,Ahmedabad,Maharashtra,82933156,602,No,No,Fake Documents,Sold,791,Loan,Broker,2,13,Yes,Rejected,Yes,Paid,Loan Cleared,13.926572163333446,7,4.9,0.55
PROP77071,Delhi,Gujarat,79289010,2687,Yes,Yes,Fake Documents,Under Dispute,2767,Cash,Real Estate Agency,0,73,No,Rejected,Yes,Pending,Mortgaged,29.436151698396486,4,4.9,0.43
PROP77072,Kolkata,Tamil Nadu,18801146,2227,No,Yes,Illegal Construction,Under Dispute,3516,Installments,Broker,1,94,No,Pending,Yes,Paid,No Loan,-5.741234978449034,10,1.8,0.83
PROP77073,Chennai,Telangana,61316310,8957,Yes,No,Illegal Construction,For Sale,829,Installments,Real Estate Agency,0,37,No,Pending,Yes,Not Paid,No Loan,5.93428575464571,8,3.7,0.54
PROP77074,Chennai,Maharashtra,91696648,4240,Yes,Yes,Duplicate Listing,Verified,2683,Loan,Individual,0,91,Yes,Rejected,No,Not Paid,Loan Cleared,43.46645171997705,1,3.6,0.19
PROP77075,Chennai,Telangana,23361924,9163,No,No,Overpricing,Under Dispute,1541,Installments,Real Estate Agency,5,47,No,Approved,Yes,Paid,Loan Cleared,0.8725065737268096,2,4.7,0.8
PROP77076,Pune,Telangana,11885150,8766,Yes,No,Illegal Construction,Under Dispute,2028,Installments,Individual,5,7,No,Pending,Yes,Pending,No Loan,-11.959924372182302,2,4.3,0.33
PROP77077,Mumbai,Tamil Nadu,60897481,5636,No,Yes,Illegal Construction,Sold,30,Loan,Individual,0,9,No,Rejected,No,Pending,Mortgaged,29.145334897824995,4,2.1,0.11
PROP77078,Hyderabad,Telangana,57175005,1687,Yes,No,Illegal Construction,Under Dispute,3370,Loan,Broker,3,15,Yes,Approved,Yes,Paid,Loan Cleared,48.646249162021434,3,3.9,0.32
PROP77079,Bangalore,Gujarat,30764819,931,Yes,No,Illegal Construction,For Rent,2425,Installments,Real Estate Agency,5,14,Yes,Pending,Yes,Not Paid,Loan Cleared,3.89425344937516,6,2.4,0.79
PROP77080,Chennai,Karnataka,86905295,2063,Yes,No,Illegal Construction,For Rent,13,Cash,Broker,3,58,No,Approved,Yes,Paid,Loan Cleared,-16.46107533848612,10,2.4,0.57
PROP77081,Delhi,Maharashtra,52739781,2006,Yes,No,Illegal Construction,Verified,1867,Cash,Individual,5,100,Yes,Rejected,No,Paid,Loan Cleared,48.65289816700225,9,3.9,0.64
PROP77082,Mumbai,Telangana,81607374,4994,Yes,Yes,Overpricing,Under Dispute,855,Loan,Broker,3,100,No,Rejected,Yes,Pending,Loan Cleared,-12.29776854271901,10,2.0,0.6
PROP77083,Delhi,Telangana,33846305,5996,Yes,Yes,Duplicate Listing,Under Dispute,873,Cash,Broker,4,36,No,Pending,Yes,Not Paid,No Loan,20.40767276351098,4,5.0,0.09
PROP77084,Delhi,Gujarat,50622804,5550,No,No,Fake Documents,For Sale,2543,Cash,Individual,1,68,Yes,Approved,Yes,Not Paid,Mortgaged,-8.788120293745337,2,1.0,0.19
PROP77085,Bangalore,Tamil Nadu,43512081,1699,No,No,Overpricing,Verified,373,Cash,Individual,2,44,No,Pending,No,Not Paid,Mortgaged,20.94281141498123,9,2.6,0.39
PROP77086,Hyderabad,Delhi,74906879,8835,Yes,No,Fake Documents,For Rent,38,Installments,Broker,0,94,No,Rejected,Yes,Not Paid,Mortgaged,-12.658619329749916,4,1.2,0.64
PROP77087,Kolkata,Tamil Nadu,14913536,2131,No,No,Title Fraud,Under Dispute,808,Cash,Broker,3,45,No,Pending,Yes,Paid,Loan Cleared,48.02918476382962,6,3.2,0.8
PROP77088,Chennai,Tamil Nadu,67047129,7896,No,Yes,Fake Documents,For Rent,924,Cash,Individual,2,71,No,Rejected,Yes,Not Paid,No Loan,-13.027696054816213,5,2.0,0.47
PROP77089,Delhi,Gujarat,93150350,5075,Yes,No,Overpricing,Under Dispute,1530,Loan,Real Estate Agency,1,89,Yes,Pending,No,Paid,No Loan,14.18753483012739,1,1.7,0.99
PROP77090,Hyderabad,Karnataka,84023246,2190,No,Yes,Fake Documents,For Sale,1127,Cash,Real Estate Agency,3,21,No,Pending,Yes,Not Paid,Loan Cleared,37.417220470796956,2,4.2,0.61
PROP77091,Chennai,Maharashtra,19930183,4826,No,No,Legitimate,Verified,2302,Installments,Real Estate Agency,2,41,No,Pending,Yes,Pending,Loan Cleared,7.01153641303679,9,4.4,0.5
PROP77092,Kolkata,Maharashtra,34751345,9986,Yes,Yes,Title Fraud,For Sale,2239,Installments,Real Estate Agency,5,32,Yes,Rejected,No,Not Paid,No Loan,-11.521269306010844,4,4.0,0.4
PROP77093,Bangalore,Delhi,57872729,6212,No,Yes,Illegal Construction,For Sale,2918,Installments,Real Estate Agency,3,17,Yes,Pending,Yes,Pending,Loan Cleared,1.8715481888687435,1,3.6,0.49
PROP77094,Chennai,Gujarat,43459415,9347,Yes,No,Illegal Construction,Under Dispute,1704,Loan,Real Estate Agency,2,80,Yes,Approved,No,Paid,Mortgaged,21.111973316703356,10,1.6,0.94
PROP77095,Delhi,Gujarat,20719002,9631,No,Yes,Fake Documents,Sold,1035,Loan,Real Estate Agency,4,16,Yes,Rejected,No,Paid,Mortgaged,13.147770206447412,2,1.2,0.4
